Nature mutation,Valeur fonciere,Type local,Nombre pieces principales,Surface,Latitude,Longitude
Vente,175000.0,Appartement,1,21.0,48.8242604,2.3291421
Vente,922500.0,Appartement,3,77.02,48.8358553,2.3489349
Vente,1320000.0,Appartement,5,164.41,48.8512479,2.2724483
Vente,720000.0,Appartement,4,89.0,48.8282838,2.3079543
Vente,427970.0,Appartement,2,33.38,48.8625334,2.3799298
Vente,735500.0,Appartement,2,63.58,48.8601183,2.3682141
Vente,1138780.0,Appartement,3,103.12,48.8310628,2.3027605
Vente,1138780.0,Appartement,3,77.72,48.8310628,2.3027605
Vente,430000.0,Appartement,3,42.87,48.8266558,2.3140397
Vente,3360000.0,Appartement,1,170.56,48.8602333,2.3214091
Vente,3360000.0,Appartement,6,190.0,48.8602333,2.3214091
Vente,230000.0,Appartement,1,20.73,48.841685,2.2651503
Vente,250000.0,Appartement,2,30.4,48.8248944,2.3755053
Vente,290000.0,Appartement,2,32.55,48.8374005,2.2828352
Vente,492000.0,Appartement,2,50.3,48.830759,2.3169654
Vente,460000.0,Appartement,2,43.52,48.8388076,2.2826379
Vente,515020.0,Appartement,2,52.17,48.8426057,2.2689525
Vente,337250.0,Appartement,2,31.01,48.8755666,2.2857302
Vente,570000.0,Appartement,3,66.85,48.8357752,2.2894045
Vente,155000.0,Appartement,1,15.0,48.837427,2.2905693
Vente,448000.0,Appartement,2,40.94,48.850712,2.3935191
Vente,200000.0,Appartement,1,19.21,48.8463539,2.397204
Vente,630000.0,Appartement,2,37.44,48.853263,2.3307827
Vente,352000.0,Appartement,2,40.0,48.8601883,2.3802629
Vente,228000.0,Appartement,1,28.03,48.834123,2.3604941
Vente,538000.0,Appartement,3,66.15,48.8350751,2.3098241
Vente,516750.0,Appartement,2,46.91,48.8405356,2.2664259
Vente,880800.0,Appartement,4,89.42,48.8516102,2.3902031
Vente,480875.0,Appartement,2,41.0,48.8557019,2.3052452
Vente,760000.0,Appartement,3,51.8,48.8548444,2.3047565
Vente,490000.0,Appartement,1,43.11,48.8573214,2.3732991
Vente,289700.0,Appartement,1,29.0,48.8658968,2.3774054
Vente,145000.0,Appartement,1,12.41,48.8666092,2.3746623
Vente,660000.0,Appartement,2,49.12,48.8433653,2.2898179
Vente,225500.0,Appartement,1,18.0,48.8698427,2.2797213
Vente,1200000.0,Appartement,4,70.0,48.8492576,2.3403772
Vente,590000.0,Appartement,2,48.0,48.8297848,2.3274382
Vente,445000.0,Appartement,3,39.52,48.8691408,2.3723404
Vente,370000.0,Appartement,1,40.57,48.8390839,2.295971
Vente,285000.0,Appartement,2,27.82,48.8465314,2.4090466
Vente,180000.0,Appartement,1,27.66,48.8369948,2.342533
Vente,158000.0,Appartement,1,14.8,48.8543711,2.3816312
Vente,250000.0,Appartement,1,23.42,48.8547654,2.3768497
Vente,623000.0,Appartement,3,55.99,48.831065,2.3373369
Vente,320000.0,Appartement,1,28.03,48.8482909,2.3798418
Vente,1101050.0,Appartement,2,68.03,48.8489482,2.3184518
Vente,455000.0,Appartement,1,36.0,48.8620301,2.2821777
Vente,255000.0,Appartement,1,29.77,48.8353487,2.3040175
Vente,332000.0,Appartement,3,32.16,48.8254429,2.3242128
Vente,535000.0,Appartement,2,47.3,48.8377542,2.2894791
Vente,590000.0,Appartement,3,65.02,48.855385,2.3893014
Vente,947490.0,Appartement,4,92.55,48.865594,2.3691438
Vente,207000.0,Appartement,2,20.37,48.83091,2.3346974
Vente,345000.0,Appartement,1,32.84,48.8398082,2.3989071
Vente,195000.0,Appartement,1,15.53,48.8345871,2.3280541
Vente,234470.0,Appartement,1,19.0,48.8502152,2.3848125
Vente,450000.0,Appartement,1,32.45,48.8675676,2.2888714
Vente,450000.0,Appartement,2,54.0,48.8675676,2.2888714
Vente,1188790.0,Appartement,4,89.2,48.8645799,2.2816565
Vente,242000.0,Appartement,1,4.0,48.8668152,2.3824376
Vente,242000.0,Appartement,2,18.02,48.8668152,2.3824376
Vente,377500.0,Appartement,1,30.21,48.8382224,2.3482182
Vente,1225000.0,Appartement,1,48.16,48.8432636,2.3296805
Vente,1225000.0,Appartement,1,39.19,48.8432636,2.3296805
Vente,630000.0,Appartement,3,57.87,48.8399605,2.3982055
Vente,2150000.0,Appartement,4,122.16,48.8506156,2.3370546
Vente,495000.0,Appartement,2,54.0,48.8299657,2.3344664
Vente,100000.0,Appartement,1,11.1,48.8438504,2.3844682
Vente,393000.0,Appartement,2,29.0,48.8734889,2.2813404
Vente,541500.0,Appartement,3,54.4,48.8362773,2.2841436
Vente,936600.0,Appartement,2,84.1,48.8506247,2.2606315
Vente,257201.0,Appartement,2,23.21,48.8326876,2.3215057
Vente,675000.0,Appartement,4,118.4,48.8484577,2.2640694
Vente,533095.0,Appartement,2,47.7,48.8479617,2.2803308
Vente,287500.0,Appartement,2,31.5,48.8431334,2.2882711
Vente,222280.0,Appartement,1,21.2,48.8366596,2.3834321
Vente,672000.0,Appartement,2,60.0,48.8246367,2.3388011
Vente,323340.0,Appartement,1,32.59,48.8551423,2.2680336
Vente,240000.0,Appartement,1,23.03,48.8494037,2.3843629
Vente,261920.0,Appartement,1,25.18,48.842737,2.2653142
Vente,503800.0,Appartement,2,53.0,48.8257763,2.3782797
Vente,370000.0,Appartement,2,32.0,48.8473974,2.2929854
Vente,725000.0,Appartement,2,63.04,48.8689989,2.374613
Vente,343000.0,Appartement,2,30.74,48.8389417,2.3042873
Vente,1500000.0,Appartement,3,88.09,48.8552541,2.3242482
Vente,415000.0,Appartement,2,47.37,48.8451693,2.2611025
Vente,1237500.0,Appartement,5,114.03,48.8312082,2.3478802
Vente,1768000.0,Appartement,4,107.2,48.8507345,2.3270576
Vente,395000.0,Appartement,2,44.13,48.8292675,2.3567938
Vente,1980000.0,Appartement,4,120.01,48.8505105,2.3496017
Vente,375000.0,Appartement,2,40.52,48.8286143,2.3020864
Vente,120000.0,Appartement,1,7.25,48.8586889,2.3289846
Vente,760120.0,Appartement,2,41.15,48.8524086,2.2638193
Vente,175000.0,Appartement,1,11.53,48.8464421,2.35203
Vente,429000.0,Appartement,2,34.0,48.8625497,2.2769487
Vente,390000.0,Appartement,3,44.0,48.8302792,2.3106949
Vente,716750.0,Appartement,3,70.77,48.851895,2.2857406
Vente,760000.0,Appartement,3,71.0,48.8418081,2.2907659
Vente,360171.0,Appartement,2,36.0,48.850711,2.2945729
Vente,234500.0,Appartement,1,22.0,48.8533946,2.3797879
Vente,560000.0,Appartement,1,54.13,48.8685423,2.2802483
Vente,520000.0,Appartement,3,39.97,48.8658334,2.2908179
Vente,950000.0,Appartement,4,78.02,48.8447652,2.309491
Vente,1160000.0,Appartement,3,69.43,48.8502268,2.3506652
Vente,315000.0,Appartement,2,25.22,48.8475079,2.2995173
Vente,1025000.0,Appartement,3,77.36,48.8680311,2.2982065
Vente,415000.0,Appartement,2,35.09,48.8468099,2.3037072
Vente,244000.0,Appartement,1,20.26,48.8535471,2.2947668
Vente,622800.0,Appartement,2,43.59,48.8441554,2.3493669
Vente,538462.0,Appartement,2,57.0,48.8512258,2.2603902
Vente,180555.0,Appartement,1,12.02,46.3144754,11.0480288
Vente,310000.0,Appartement,2,43.95,48.8412062,2.3072853
Vente,500000.0,Appartement,2,47.0,48.8450787,2.3248702
Vente,465500.0,Appartement,1,44.01,48.8483129,2.2937639
Vente,410000.0,Appartement,2,40.88,48.8387683,2.2932777
Vente,665000.0,Appartement,3,85.0,48.8467926,2.27135
Vente,318000.0,Appartement,2,30.0,48.8641277,2.3731998
Vente,311500.0,Appartement,3,48.0,48.8352932,2.3697689
Vente,360000.0,Appartement,5,100.0,48.8663627,2.3660504
Vente,312900.0,Appartement,2,34.0,48.8324891,2.3080931
Vente,190400.0,Appartement,1,16.86,48.8439971,2.3470639
Vente,6000.0,Appartement,1,38.0,48.8345754,2.4042713
Vente,312000.0,Appartement,3,56.53,48.8662317,2.2906247
Vente,410000.0,Appartement,2,42.18,48.8340358,2.3219822
Vente,1061100.0,Appartement,1,92.15,48.8430521,2.3263745
Vente,230000.0,Appartement,1,22.15,48.8567365,2.3030807
Vente,624500.0,Appartement,2,58.59,48.8600545,2.3820612
Vente,251455.0,Appartement,1,21.45,48.8637515,2.372272
Vente,810275.0,Appartement,3,62.6,48.8458036,2.3181267
Vente,167325.0,Appartement,1,14.18,48.8514259,2.3734436
Vente,349500.0,Appartement,2,35.0,48.8503399,2.2945661
Vente,600.0,Appartement,1,27.0,48.8479878,2.287231
Vente,970000.0,Appartement,4,86.41,48.8468758,2.3064362
Vente,168500.0,Appartement,1,14.78,48.8567122,2.2778298
Vente,520000.0,Appartement,3,52.66,48.8240504,2.3356831
Vente,360000.0,Appartement,1,34.9,48.8654697,2.3808335
Vente,2818000.0,Appartement,4,119.0,48.8485771,2.3405201
Vente,209000.0,Appartement,1,23.63,48.8680806,2.3735522
Vente,291750.0,Appartement,1,34.65,48.8243821,2.3621543
Vente,393000.0,Appartement,3,50.0,48.8528268,2.3926054
Vente,1180000.0,Appartement,3,103.0,48.8522068,2.2861897
Vente,476900.0,Appartement,3,44.82,48.8268324,2.3249938
Vente,448780.0,Appartement,2,51.59,48.8299505,2.3043543
Vente,512580.0,Appartement,3,59.0,48.8385336,2.4014502
Vente,533000.0,Appartement,2,49.8,48.837607,2.2973302
Vente,2860000.0,Appartement,5,139.25,48.8507303,2.3372611
Vente,1100000.0,Appartement,4,68.05,48.8672722,2.2810006
Vente,370000.0,Appartement,3,44.64,48.8384443,2.2872876
Vente,453750.0,Appartement,2,41.02,48.8246201,2.3550686
Vente,509000.0,Appartement,3,51.58,48.8253852,2.349125
Vente,505000.0,Appartement,2,54.0,48.8541337,2.3949252
Vente,315000.0,Appartement,2,33.78,48.8468588,2.369197
Vente,221000.0,Appartement,1,21.0,48.8494401,2.377381
Vente,502000.0,Appartement,3,64.31,48.8274676,2.3111074
Vente,1100000.0,Appartement,4,79.0,48.841328,2.3357065
Vente,750500.0,Appartement,2,71.01,48.8490246,2.2941928
Vente,750500.0,Appartement,2,38.0,48.8490246,2.2941928
Vente,3800000.0,Appartement,5,177.0,48.8529449,2.3271455
Vente,605000.0,Appartement,4,67.74,48.8452197,2.3920473
Vente,670000.0,Appartement,3,53.96,48.8397294,2.2987419
Vente,115000.0,Appartement,3,54.0,48.8346507,2.3415773
Vente,95000.0,Appartement,1,13.0,48.8599621,2.3751531
Vente,954395.0,Appartement,5,92.02,48.8450824,2.3954148
Vente en l'état futur d'achèvement,5000000.0,Appartement,4,198.0,48.858245,2.3329353
Vente,204300.0,Appartement,1,23.42,48.8281723,2.3344725
Vente,1297600.0,Appartement,5,119.65,48.85622,2.2655908
Vente,1100000.0,Appartement,4,71.0,48.84775725,2.321040224627562
Vente,434000.0,Appartement,2,45.91,48.8398435,2.2611735
Vente,1087200.0,Appartement,3,79.35,48.8443933,2.3245562
Vente,1190000.0,Appartement,4,100.49,48.8594562,2.2782743
Vente,360000.0,Appartement,3,33.48,48.8271634,2.3161532
Vente,616200.0,Appartement,2,50.0,48.8342811,2.30705
Vente,526000.0,Appartement,5,55.01,48.8504973,2.3927865
Vente,3758400.0,Appartement,6,180.39,48.8443761,2.2877462
Vente,347000.0,Appartement,2,34.65,48.8621272,2.3739241
Vente,2120000.0,Appartement,3,189.11,48.862356,2.3874211
Vente,650000.0,Appartement,3,55.67,48.8666074,2.3708705
Vente,615000.0,Appartement,3,53.44,48.8346505,2.3339313
Vente,3159500.0,Appartement,2,85.22,48.8496951,2.3266876
Vente,727190.0,Appartement,4,73.04,48.8461601,2.2800856
Vente,407000.0,Appartement,2,34.93,48.8335548,2.3554725
Vente,217000.0,Appartement,1,17.73,48.8399789,2.286735
Vente,563000.0,Appartement,2,36.0,48.8496951,2.3266876
Vente,1071230.0,Appartement,5,99.26,48.8379722,2.4023919
Vente,330000.0,Appartement,1,27.0,48.8402758,2.340407
Vente,475000.0,Appartement,2,39.0,48.8659722,2.2859708
Vente,475000.0,Appartement,3,63.0,48.8659722,2.2859708
Vente,333000.0,Appartement,2,32.0,48.8512564,2.2978143
Vente,385000.0,Appartement,1,42.42,48.8624711,2.3856487
Vente,250000.0,Appartement,1,28.75,48.834367,2.2846126
Vente,1300000.0,Appartement,3,54.0,48.8535778,2.3415813
Vente,149360.0,Appartement,1,13.97,48.8421274,2.2803873
Vente,499000.0,Appartement,3,71.86,48.8278927,2.3544935
Vente,1056000.0,Appartement,3,52.0,48.849034,2.2956221
Vente,1056000.0,Appartement,3,53.0,48.849034,2.2956221
Vente,917500.0,Appartement,4,95.0,48.8452294,2.401309
Vente,430000.0,Appartement,2,41.41,48.8434953,2.3059871
Vente,565830.0,Appartement,2,65.5,48.8212786,2.3426663
Vente,369000.0,Appartement,1,43.0,48.8464515,2.4085069
Vente,625450.0,Appartement,3,60.0,48.8305056,2.3522064
Vente,1441000.0,Appartement,5,135.0,48.8705172,2.2811556
Vente,431862.0,Appartement,2,42.0,48.8305056,2.3522064
Vente,264000.0,Appartement,1,11.0,48.8635267,2.2732205
Vente,608000.0,Appartement,3,52.0,48.86105,2.3781994
Vente,485000.0,Appartement,2,47.0,48.8432472,2.3155786
Vente,479000.0,Appartement,2,39.0,48.8280483,2.3709483
Vente,479000.0,Appartement,3,54.08,48.8283458,2.3713734
Vente,336000.0,Appartement,1,31.0,48.8414345,2.3939698
Vente,235000.0,Appartement,1,23.84,48.8447004,2.3190024
Vente,885000.0,Appartement,3,83.0,48.8394253,2.3988071
Vente,685396.0,Appartement,3,57.96,48.8533661,2.3779425
Vente,390000.0,Appartement,2,36.0,48.8478719,2.2900718
Vente,470000.0,Appartement,2,43.0,48.8456598,2.3070229
Vente,1405038.0,Appartement,3,107.26,48.8385148,2.2608715
Vente,320000.0,Appartement,1,14.0,48.8394654,2.3012798
Vente,685000.0,Appartement,3,77.23,48.866162,2.3705579
Vente,480000.0,Appartement,3,45.93,48.8388222,2.2996763
Vente,305000.0,Appartement,2,34.0,48.8478816,2.2850382
Vente,470000.0,Appartement,2,31.04,48.8405466,2.3512744
Vente,392400.0,Appartement,2,32.34,48.8431486,2.3299914
Vente,930000.0,Appartement,4,106.25,48.8468859,2.2800113
Vente,208250.0,Appartement,2,27.0,48.8391837,2.2983349
Vente,210000.0,Appartement,2,18.0,48.8411184,2.387129
Vente,250000.0,Appartement,1,27.38,48.8244349,2.371977
Vente,350000.0,Appartement,2,34.11,48.8327007,2.297421
Vente,270000.0,Appartement,1,22.78,48.8551021,2.370515
Vente,293600.0,Appartement,2,27.63,48.8675442,2.3789166
Vente,393675.0,Appartement,2,34.71,48.826748,2.3262431
Vente,665500.0,Appartement,3,64.92,48.8467907,2.3000621
Vente,4100000.0,Appartement,5,116.1,48.8504084,2.338618
Vente,35000.0,Appartement,1,8.0,48.8515625,2.2675219
Vente,630000.0,Appartement,3,61.16,48.8311797,2.3277009
Vente,1100000.0,Appartement,1,128.06,48.8401533,2.4086864
Vente,1100000.0,Appartement,3,82.0,48.8401533,2.4086864
Vente,1222500.0,Appartement,4,89.08,48.8489377,2.3045331
Vente,225000.0,Appartement,2,20.57,48.8357796,2.3465247
Vente,869625.0,Appartement,3,76.02,48.8470107,2.3039636
Vente,630000.0,Appartement,2,53.44,48.858349,2.3788967
Vente,628000.0,Appartement,3,65.25,48.8322395,2.3250941
Vente,1342600.0,Appartement,4,91.1,48.8405429,2.3061037
Vente,1920000.0,Appartement,5,114.26,48.8508856,2.3481486
Vente,1755500.0,Appartement,1,40.0,48.8503438,2.2702331
Vente,1755500.0,Appartement,2,90.0,48.8503438,2.2702331
Vente,568000.0,Appartement,2,50.28,48.828818,2.3320569
Vente,1201900.0,Appartement,1,42.0,48.8480551,2.3188486
Vente,1201900.0,Appartement,1,105.69,48.8480551,2.3188486
Vente,1201900.0,Appartement,1,16.0,48.8480551,2.3188486
Vente,1201900.0,Appartement,1,11.0,48.8480551,2.3188486
Vente,137000.0,Appartement,1,4.0,48.8670061,2.3691399
Vente,137000.0,Appartement,1,11.8,48.8670061,2.3691399
Vente,315000.0,Appartement,2,27.03,48.8401486,2.333218
Vente,832500.0,Appartement,3,74.42,48.845716,2.2588529
Vente,174000.0,Appartement,1,16.54,48.8376452,2.3909462
Vente,2458000.0,Appartement,6,182.0,48.8512479,2.2724483
Vente,530000.0,Appartement,3,31.2,48.8494659,2.3191874
Vente,535925.0,Appartement,1,54.08,48.8512877,2.3896303
Vente,426600.0,Appartement,2,43.18,48.8658824,2.3684401
Vente,160850.0,Appartement,1,16.6,48.8306949,2.3696908
Vente,383300.0,Appartement,2,36.8,48.8509866,2.3864094
Vente,654413.0,Appartement,3,51.27,48.8582746,2.3766474
Vente,385000.0,Appartement,3,38.92,48.8268751,2.3724607
Vente,144000.0,Appartement,1,14.31,48.8640998,2.3744352
Vente,1259000.0,Appartement,4,103.89,48.8488408,2.2591166
Vente,625000.0,Appartement,3,70.86,48.8288647,2.3470081
Vente,407000.0,Appartement,2,43.64,48.8488457,2.2735507
Vente,600000.0,Appartement,2,59.0,48.8500218,2.3918712
Vente,900000.0,Appartement,3,63.0,48.8408323,2.3528899
Vente,790000.0,Appartement,2,49.0,48.8372224,2.3370033
Vente,1395000.0,Appartement,2,101.62,48.8284543,2.3225121
Vente,510000.0,Appartement,4,67.0,48.8372209,2.2840449
Vente,512000.0,Appartement,2,49.59,48.8546093,2.3874271
Vente,332960.0,Appartement,1,28.59,48.8365198,2.2953246
Vente,536000.0,Appartement,3,61.0,48.8379604,2.3944566
Vente,230000.0,Appartement,1,26.45,48.8224822,2.3598337
Vente,280000.0,Appartement,1,27.54,48.8358519,2.3510177
Vente,268000.0,Appartement,1,20.47,48.8619074,2.2829285
Vente,112530.0,Appartement,1,10.18,48.8334925,2.3173885
Vente,670000.0,Appartement,3,65.0,48.8241226,2.3569142
Vente,249000.0,Appartement,1,20.0,48.8426849,2.2654759
Vente,1261000.0,Appartement,6,141.0,48.8376055,2.2803526
Vente,492500.0,Appartement,2,37.0,48.8330479,2.3162878
Vente,490000.0,Appartement,2,49.0,48.8308104,2.3362414
Vente,228000.0,Appartement,1,21.52,48.8682458,2.3658731
Vente,455000.0,Appartement,2,56.66,48.8352715,2.4000561
Vente,740000.0,Appartement,2,64.0,48.8498385,2.2664314
Vente,610000.0,Appartement,3,65.0,48.8271704,2.3284683
Vente,1000000.0,Appartement,4,101.55,48.8611455,2.3778135
Vente,1496550.0,Appartement,4,136.0,48.8473289,2.2743646
Vente,273000.0,Appartement,1,29.02,48.8264119,2.3267157
Vente,1923000.0,Appartement,4,94.0,48.8602333,2.3214091
Vente,195000.0,Appartement,2,36.0,48.8460881,2.3796174
Vente,1905250.0,Appartement,6,152.0,48.8495727,2.2680527
Vente,240000.0,Appartement,1,16.8,48.846716,2.3187878
Vente,705000.0,Appartement,2,58.05,48.8367094,2.2927903
Vente,765000.0,Appartement,3,81.49,48.8529501,2.2867795
Vente,430000.0,Appartement,4,46.67,48.8322298,2.3028211
Vente,362162.0,Appartement,2,34.48,48.8493858,2.2975925
Vente,418250.0,Appartement,2,37.44,48.8258299,2.3490253
Vente,785000.0,Appartement,2,56.0,48.8564965,2.28389
Vente,640000.0,Appartement,1,52.84,48.8538613,2.3245951
Vente,393900.0,Appartement,2,38.8,48.8376444,2.3012905
Vente,693400.0,Appartement,3,60.72,48.8445323,2.4050418
Vente,166900.0,Appartement,1,17.0,48.8400907,2.3916445
Vente,699000.0,Appartement,3,75.26,48.8456205,2.4070926
Vente,499600.0,Appartement,1,46.79,48.8652537,2.3832672
Vente,310000.0,Appartement,1,7.0,48.8531509,2.3319721
Vente,310000.0,Appartement,1,17.0,48.8531509,2.3319721
Vente,280320.0,Appartement,1,27.0,48.8359018,2.3510569
Vente,1080050.0,Appartement,4,98.69,48.8506916,2.27199
Vente,747750.0,Appartement,2,50.0,48.8426194,2.3516743
Vente,288000.0,Appartement,2,20.0,48.8322395,2.3250941
Vente,174000.0,Appartement,2,15.69,48.8753892,2.286673
Vente,174000.0,Appartement,1,6.0,48.8753892,2.286673
Vente,1100000.0,Appartement,2,68.73,48.8607598,2.2733698
Vente,335380.0,Appartement,2,34.0,48.8439014,2.3073747
Vente,900190.0,Appartement,4,82.28,48.8441348,2.2949799
Vente,665000.0,Appartement,3,44.02,48.8476376,2.3424275
Vente,250000.0,Appartement,1,22.46,48.8419482,2.3627079
Vente,532000.0,Appartement,3,62.42,48.8225057,2.342966
Vente,3050000.0,Appartement,5,175.24,48.8616645,2.3085709
Vente,350000.0,Appartement,2,31.01,48.8323096,2.3169923
Vente,327800.0,Appartement,2,29.74,48.8372527,2.2893421
Vente,126000.0,Appartement,1,9.44,48.8360556,2.3993839
Vente,475000.0,Appartement,1,41.45,48.8412269,2.3358041
Vente,70000.0,Appartement,1,7.65,48.8611455,2.3778135
Vente,120000.0,Appartement,1,10.69,48.8611455,2.3778135
Vente,481416.0,Appartement,2,41.79,48.8281625,2.3581583
Vente,359000.0,Appartement,2,36.16,48.8687643,2.3764453
Vente,145000.0,Appartement,1,20.14,48.8278357,2.3714638
Vente,1395750.0,Appartement,4,107.41,48.8580463,2.3686811
Vente,420000.0,Appartement,3,48.8,48.8394498,2.3920616
Vente,270000.0,Appartement,1,26.8,48.8346507,2.3415773
Vente,660000.0,Appartement,4,115.14,48.8479037,2.388756
Vente,921500.0,Appartement,3,72.0,48.8379223,2.3316144
Vente,1234600.0,Appartement,4,107.05,48.8343204,2.3349255
Vente,200000.0,Appartement,1,26.0,48.855672,2.3901741
Vente,373440.0,Appartement,2,35.0,48.8349684,2.3974207
Vente,1600000.0,Appartement,3,89.8,48.8538974,2.3319729
Vente,1080000.0,Appartement,6,116.48,48.8390107,2.2819418
Vente,450000.0,Appartement,2,38.0,48.862124,2.3846389
Vente,480000.0,Appartement,2,66.0,48.8562927,2.2771929
Vente,891342.0,Appartement,5,55.03,48.8470718,2.3295987
Vente,1240000.0,Appartement,5,115.34,48.8486812,2.3721101
Vente,1240000.0,Appartement,1,10.0,48.8486812,2.3721101
Vente,405000.0,Appartement,2,58.02,48.835482,2.2945056
Vente,405000.0,Appartement,2,28.0,48.835482,2.2945056
Vente,369000.0,Appartement,2,38.75,48.847706,2.4030829
Vente,100000.0,Appartement,1,14.7,48.8365926,2.3451628
Vente,420000.0,Appartement,3,42.32,48.8293307,2.3173531
Vente,394298.5,Appartement,2,37.6,48.8322018,2.3147409
Vente,733850.0,Appartement,3,58.3,48.8368942,2.3509572
Vente,233500.0,Appartement,1,21.0,48.8599621,2.3751531
Vente,1168000.0,Appartement,4,104.11,48.8484981,2.371413
Vente,190000.0,Appartement,1,6.0,48.8496951,2.3266876
Vente,190000.0,Appartement,1,7.0,48.8496951,2.3266876
Vente,299611.0,Appartement,1,27.02,48.8290829,2.3235897
Vente,786860.0,Appartement,3,66.57,48.8621581,2.3841975
Vente,1025000.0,Appartement,4,79.53,48.8371009,2.3205921
Vente,900000.0,Appartement,4,92.18,48.8257667,2.3362027
Vente,488000.0,Appartement,2,50.8,48.8437484,2.3061051
Vente,730000.0,Appartement,3,66.09,48.8498879,2.2718519
Vente,250000.0,Appartement,2,22.2,48.8595571,2.3686568
Vente,252000.0,Appartement,1,22.0,48.8389348,2.3530229
Vente,444000.0,Appartement,1,34.08,48.8493623,2.296581
Vente,515000.0,Appartement,2,53.6,48.8341173,2.3571366
Vente,146226.4,Appartement,1,18.0,48.839626,2.3367009
Vente,400000.0,Appartement,2,42.85,48.8360641,2.3043344
Vente,300000.0,Appartement,2,34.63,48.8714711,2.3756065
Vente,332700.0,Appartement,1,30.69,48.8665138,2.3767838
Vente,530000.0,Appartement,2,52.21,48.8341173,2.3571366
Vente,1183374.2,Appartement,2,60.66,48.8556749,2.3205824
Vente,35000.0,Appartement,6,155.0,48.8663207,2.276174
Vente,459000.0,Appartement,2,42.06,48.8399066,2.3057249
