Adresse,location,Latitude,Longitude
12 RUE CLAUDE LORRAIN 75016 PARIS FRANCE,"12, Rue Claude Lorrain, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8410309,2.2619347
38 RUE DE LA TOUR 75016 PARIS FRANCE,"38, Rue de la Tour, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.85963,2.2825074
32 AV PAUL DOUMER 75016 PARIS FRANCE,"32, Avenue Paul Doumer, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.860644,2.2819862
96 RUE DE L UNIVERSITE 75007 PARIS FRANCE,"96, Rue de l'Université, Quartier des Invalides, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.8597233,2.322576
24 RUE DES BERNARDINS 75005 PARIS FRANCE,"Da Ruby, 24, Rue des Bernardins, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8503241,2.3510157
6 RUE COETLOGON 75006 PARIS FRANCE,"6, Rue Coëtlogon, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8501041,2.329116
48 RUE POPINCOURT 75011 PARIS FRANCE,"48, Rue Popincourt, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8598164,2.3757688
10 BD EXELMANS 75016 PARIS FRANCE,"10, Boulevard Exelmans, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8403899,2.2667482
5 VLA JUGE 75015 PARIS FRANCE,"5, Villa Juge, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8494555,2.2933726
47 AV DU DOC ARNOLD NETTER 75012 PARIS FRANCE,,,
41 RUE BUFFON 75005 PARIS FRANCE,"Rue Buffon, Quartier du Jardin des Plantes, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8412245,2.3561816
38 AV BUGEAUD 75016 PARIS FRANCE,"38, Avenue Bugeaud, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8708364,2.2803525
30 RUE SEDAINE 75011 PARIS FRANCE,"Au Péché Mignon, 30, Rue Sedaine, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8563308,2.3734437
116 RUE RAYMOND LOSSERAND 75014 PARIS FRANCE,"116, Rue Raymond Losserand, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8322018,2.3147409
66 CRS DE VINCENNES 75012 PARIS FRANCE,"Cours de Vincennes, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.847706,2.4030829
146 AV DE VERSAILLES 75016 PARIS FRANCE,"146, Avenue de Versailles, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8414841,2.2661481
20 RUE DE LA GARE DE REUILLY 75012 PARIS FRANCE,"20, Rue de la Gare de Reuilly, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8414035,2.3949783
66 RUE DU THEATRE 75015 PARIS FRANCE,,,
8 RUE FANTIN LATOUR 75016 PARIS FRANCE,"8, Rue Fantin Latour, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8397215,2.2659157
18 RUE MIRABEAU 75016 PARIS FRANCE,"18, Rue Mirabeau, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8467926,2.27135
3 RUE DES BEAUX-ARTS 75006 PARIS FRANCE,"3, Rue des Beaux-Arts, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8562699,2.3362349
1 RUE DES JARDINIERS 75012 PARIS FRANCE,,,
19 RUE DES BLUETS 75011 PARIS FRANCE,"19, Rue des Bluets, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8648539,2.3831143
40 RUE CLAUDE TERRASSE 75016 PARIS FRANCE,"40, Rue Claude Terrasse, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8378367,2.2610027
35 RUE LINNE 75005 PARIS FRANCE,"35, Rue Linné, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8457688,2.3544203
14 RUE DU DOCTEUR GOUJON 75012 PARIS FRANCE,"14, Rue du Docteur Goujon, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8403493,2.398981
4 RUE D ARSONVAL 75015 PARIS FRANCE,"4, Rue d'Arsonval, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8403332,2.3133296
81 AV KLEBER 75016 PARIS FRANCE,"81, Avenue Kléber, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.864754,2.288764
39 RUE SERVAN 75011 PARIS FRANCE,"39, Rue Servan, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8614068,2.3825961
6 RUE DE L ABBE GROULT 75015 PARIS FRANCE,"6, Rue de l'Abbé Groult, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8431153,2.2934426
3 AV DE BOUVINES 75011 PARIS FRANCE,"3, Avenue de Bouvines, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8499543,2.3959859
43 AV RAPP 75007 PARIS FRANCE,"43, Avenue Rapp, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8581345,2.3005683
122 RUE MOUFFETARD 75005 PARIS FRANCE,"122, Rue Mouffetard, Quartier du Jardin des Plantes, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8401525,2.3497287
158 RUE DE VAUGIRARD 75015 PARIS FRANCE,"158, Rue de Vaugirard, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8433662,2.3137655
9 RUE PERIGNON 75015 PARIS FRANCE,"9, Rue Pérignon, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.847563,2.309066
10 RUE MERLIN 75011 PARIS FRANCE,"10, Rue Merlin, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8598481,2.385923
12 RUE DE PICPUS 75012 PARIS FRANCE,"12, Rue de Picpus, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8472087,2.3935107
36 RUE SERVAN 75011 PARIS FRANCE,"36, Rue Servan, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8617676,2.3825661
7 RUE TIPHAINE 75015 PARIS FRANCE,"7, Rue Tiphaine, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8492087,2.2953553
68 BD EXELMANS 75016 PARIS FRANCE,"68, Boulevard Exelmans, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8426565,2.2615181
4 RUE DU DRAGON 75006 PARIS FRANCE,"4, Rue du Dragon, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8538925,2.331337
159 RUE RAYMOND LOSSERAND 75014 PARIS FRANCE,"Tout pour la Maison, 159, Rue Raymond Losserand, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8307837,2.3122157
22 RUE EMERIAU 75015 PARIS FRANCE,"22, Rue Emeriau, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8510754,2.2874992
5 RUE LEGRAVEREND 75012 PARIS FRANCE,"5, Rue Legraverend, Quartier des Quinze-Vingts, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.846523,2.3754974
9 RUE DE LA FONTAINE AU ROI 75011 PARIS FRANCE,"9, Rue de la Fontaine au Roi, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8686059,2.3691899
35 RUE PARENT DE ROSAN 75016 PARIS FRANCE,"35, Rue Parent de Rosan, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8405378,2.2590235
133 RUE DE LA ROQUETTE 75011 PARIS FRANCE,"133, Rue de la Roquette, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8587518,2.3836233
14 AV DE LA REPUBLIQUE 75011 PARIS FRANCE,"14, Avenue de la République, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8665374,2.3671026
75 RUE BROCA 75013 PARIS FRANCE,"75, Rue Broca, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8366546,2.3469585
8 RUE MICHEL ANGE 75016 PARIS FRANCE,"8, Rue Michel-Ange, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8470297,2.2632082
29 RUE DU GAL BERTRAND 75007 PARIS FRANCE,,,
17 RUE FRIANT 75014 PARIS FRANCE,"17, Rue Friant, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8254429,2.3242128
153 RUE SAINT MAUR 75011 PARIS FRANCE,"153, Rue Saint-Maur, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8683156,2.3749139
38 RUE GERARD 75013 PARIS FRANCE,"38, Rue Gérard, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8296576,2.3524646
3 RUE JEANNE HACHETTE 75015 PARIS FRANCE,"3, Rue Jeanne Hachette, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.841056,2.298458
44 RUE GINOUX 75015 PARIS FRANCE,"44, Rue Ginoux, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8472128,2.2889953
7 PL DENFERT ROCHEREAU 75014 PARIS FRANCE,"7, Place Denfert-Rochereau, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8333455,2.3324496
87 AV DU GAL MICHEL BIZOT 75012 PARIS FRANCE,,,
5 RUE CAMILLE DESMOULINS 75011 PARIS FRANCE,"5, Rue Camille Desmoulins, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8587833,2.3805486
38 RUE DE LA FOLIE MERICOURT 75011 PARIS FRANCE,"38, Rue de la Folie-Méricourt, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8633618,2.3727167
30 RUE FABERT 75007 PARIS FRANCE,"30, Rue Fabert, Quartier des Invalides, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.860061,2.3112695
5 RUE CAMPAGNE PREMIERE 75014 PARIS FRANCE,"5, Rue Campagne Première, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8401486,2.333218
17 RUE VINEUSE 75016 PARIS FRANCE,"17, Rue Vineuse, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8597116,2.2843689
9 RUE VASCO DE GAMA 75015 PARIS FRANCE,"9, Rue Vasco de Gama, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8377409,2.2821752
10 RUE DES SAINTS PERES 75007 PARIS FRANCE,"10, Rue des Saints-Pères, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8569681,2.3321291
23 RUE DAMESME 75013 PARIS FRANCE,"23, Rue Damesme, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8238301,2.3555895
20 RUE BOIS LE VENT 75016 PARIS FRANCE,"20, Rue Bois-le-Vent, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8576728,2.275929
6 RUE DE L EXPOSITION 75007 PARIS FRANCE,"6, Rue de l'Exposition, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8580697,2.3026154
90 RUE DE L ABBE GROULT 75015 PARIS FRANCE,"90, Rue de l'Abbé Groult, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8380374,2.2987613
60 RUE BLOMET 75015 PARIS FRANCE,"60, Rue Blomet, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8422269,2.304335
10 RUE THIBAUD 75014 PARIS FRANCE,"10-16, Rue Thibaud, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8300003,2.3270984
81 RUE DU FBG ST ANTOINE 75011 PARIS FRANCE,,,
9 RUE SAINT DIDIER 75016 PARIS FRANCE,"9, Rue Saint-Didier, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8661445,2.2882216
24 RUE SAINT CHARLES 75015 PARIS FRANCE,"24, Rue Saint-Charles, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8508535,2.2891005
89 BD AUGUSTE BLANQUI 75013 PARIS FRANCE,"Boulevard Auguste Blanqui, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8305056,2.3522064
28 RUE FONDARY 75015 PARIS FRANCE,"28, Rue Fondary, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8478497,2.2936859
17 RUE MONSIEUR LE PRINCE 75006 PARIS FRANCE,"17, Rue Monsieur le Prince, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8512013,2.3394219
48 RUE D ALESIA 75014 PARIS FRANCE,"48, Rue d'Alésia, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8279192,2.328208
40 RUE DE CRONSTADT 75015 PARIS FRANCE,"40, Rue de Cronstadt, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8334341,2.3011212
102 RUE DE REUILLY 75012 PARIS FRANCE,"102, Rue de Reuilly, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8414009,2.3932841
78 AV FELIX FAURE 75015 PARIS FRANCE,"78, Avenue Félix Faure, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8399095,2.2846304
32 BD DE VAUGIRARD 75015 PARIS FRANCE,"32, Boulevard de Vaugirard, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8414248,2.3175498
165 RUE SAINT MAUR 75011 PARIS FRANCE,"165, Rue Saint-Maur, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8696635,2.3736272
16 RUE COYPEL 75013 PARIS FRANCE,"16, Rue Coypel, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8332779,2.3549727
15 AV ELISEE RECLUS 75007 PARIS FRANCE,"15, Avenue Élisée Reclus, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8578212,2.2988434
189 BD MURAT 75016 PARIS FRANCE,"189, Boulevard Murat, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8389636,2.2658966
11 BD ARAGO 75013 PARIS FRANCE,"Hwarang, 11, Boulevard Arago, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8361713,2.3506374
1 SQ ARAGO 75013 PARIS FRANCE,"1, Square Arago, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.835194,2.3453889
5 RUE STANISLAS 75006 PARIS FRANCE,"5, Rue Stanislas, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8438939,2.3284529
12 RUE JULES GUESDE 75014 PARIS FRANCE,"12, Rue Jules Guesde, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8370786,2.3204314
10 RUE DE REIMS 75013 PARIS FRANCE,"10, Rue de Reims, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8285273,2.3713388
103 AV LEDRU ROLLIN 75011 PARIS FRANCE,"Euro star shopping, 103, Avenue Ledru-Rollin, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8524922,2.376633
144 BD DU MONTPARNASSE 75014 PARIS FRANCE,"Boulevard du Montparnasse, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.839626,2.3367009
18 RUE CORVISART 75013 PARIS FRANCE,"18, Rue Corvisart, Quartier de Croulebarbe, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8332186,2.3466288
39 RUE FRANCOIS GERARD 75016 PARIS FRANCE,"Église grecque catholique russe de la Trinité, 39, Rue François Gérard, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.848634,2.271084
17 RUE DE LA COMETE 75007 PARIS FRANCE,"17, Rue de la Comète, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8587419,2.3092214
44 RUE D AUTEUIL 75016 PARIS FRANCE,"Lenôtre, 44, Rue d'Auteuil, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8478214,2.265575
12 IMP TOURNEUX 75012 PARIS FRANCE,"12, Impasse Tourneux, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.836891,2.3987588
59 RUE BOILEAU 75016 PARIS FRANCE,"Intermarché Express, 59, Rue Boileau, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8426818,2.2644013
42 RUE DAGUERRE 75014 PARIS FRANCE,"42, Rue Daguerre, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8345871,2.3280541
161 AV DE CHOISY 75013 PARIS FRANCE,"161, Avenue de Choisy, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8281625,2.3581583
